Name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Known_Allergen
1Z6Jd1z6jt1,4.825,1.93,4.825,8.684,3.86,3.86,0,2.895,7.719,6.754,0,5.79,5.79,2.895,0.965,7.719,13.509,7.719,2.895,6.754,0.834,0.951,0.353,0.141,0.088,0.211,0.458,0.271,0.253,0.371,0.237,0.083,0.08,0.435,0.129,0.418,0.139,0.241,0.336,0.882,0.454,0.489,0.061,0.248,0.063,0.435,0.173,0.692,0.084,0.283,0
1AQS1A,0,20.14,3.357,8.392,0,8.392,1.678,0,11.748,0,0,8.392,3.357,8.392,0,11.748,3.357,0,0,0,0.802,1.088,0.78,0.596,0.157,0.671,0.634,0.873,0.64,2.083,0.31,1.314,0.519,0.986,1.121,0.844,0.08,1.767,0.185,0.422,0.389,2.538,0.655,1.091,0.345,0.258,0.384,0.165,1.472,0.636,0
1MKF1A,5.642,2.821,4.103,7.18,2.564,6.411,2.052,2.821,3.334,9.745,3.334,2.821,6.668,4.36,2.564,9.745,7.693,8.976,1.282,3.847,0.325,0.223,0.434,0.038,0.146,0.313,0.016,0.268,0.219,0.018,0.257,0.247,0.009,0.11,0.403,0.103,0.297,0.128,0.137,0.021,0.599,0.397,0.277,0.305,0.368,0.23,0.651,0.12,0.27,0.094,0
1CUL3C,5.881,2.046,7.415,7.671,5.114,4.091,1.79,6.137,6.392,7.671,1.79,5.881,3.324,5.114,7.159,4.091,4.347,6.648,1.023,3.58,0.05,0.288,0.404,0.077,0.101,0.105,0.395,0.102,0.21,0.233,0.105,0.3,0.696,0.388,0.448,0.216,0.05,0.315,0.279,0.367,0.118,0.005,0.09,0.12,0.43,0.596,0.001,0.162,0.026,0.11,0
2BEK1A,13.83,0,2.548,6.187,1.456,8.734,4.367,1.82,2.184,14.557,1.092,2.184,5.459,3.275,6.915,2.184,5.095,8.734,0.364,2.548,0.383,0.071,0.561,0.498,0.084,0.208,0.18,0.381,0.662,0.317,0.1,0.243,0.019,0.094,1.336,0.761,0.16,0.009,0.362,0.02,0.64,0.326,0.373,0.324,0.157,0.072,0.688,0.385,0.039,0.232,0
1RW21A,7.642,0.637,2.547,11.463,7.005,3.821,5.731,5.731,9.552,6.368,1.274,5.095,1.91,5.095,2.547,8.279,4.458,6.368,0.637,0.637,0.54,0.231,1.06,0.736,0.273,0.185,0.627,0.218,0.485,0.37,0.183,0.174,0.647,0.511,0.208,0.854,0.222,0.186,0.454,0.111,0.402,0.171,0.284,0.097,0.578,0.573,1.2,0.018,0.169,0.4,0
2AX41A,6.642,2.372,4.744,7.116,4.744,8.539,2.846,5.693,4.744,7.59,0,4.27,3.795,2.372,7.116,6.167,4.744,7.59,0.474,2.372,0.282,0.431,0.081,0.18,0.003,0.077,0.306,0.089,0.118,0.069,0.246,0.815,0.752,0.751,0.49,0.072,0.026,0.075,0.278,0.494,0.283,0.502,0.185,0.175,0.277,0.052,0.265,0.035,0.059,0.408,0
1MMF2B,9.096,0,5.053,6.569,3.032,6.569,4.548,6.569,5.053,9.096,2.021,2.021,5.053,5.559,5.559,5.559,6.064,9.096,0.505,1.011,0.009,0.247,0.623,0.154,0.022,0.294,0.246,0.287,0.67,0.3,0.503,0.155,0.267,0.029,0.881,0.366,0.229,0.046,0.606,0.434,0.349,0.166,0.176,0.312,0.436,0.326,0.115,0.154,0.186,0.098,0
32C2d32c2b1,3.304,1.652,3.304,2.478,2.478,8.261,0.826,4.131,3.304,6.609,0.826,3.304,4.131,4.957,3.304,18.174,10.739,5.783,3.304,7.435,0.361,0.01,0.134,0.149,0.374,0.326,0.104,0.222,0.681,0.231,0.067,0.003,0.481,0.489,0.382,0.049,0.225,0.066,0,0.123,0.627,0.142,0.378,0,0.036,0.447,0.153,0.01,0.15,0.833,0
1Y0A1A,15.378,0.699,5.592,2.796,4.893,4.893,6.99,0,7.689,12.582,2.097,2.796,4.893,0.699,2.097,7.689,6.291,8.388,0.699,1.398,0.793,0.39,0.306,0.667,0.395,0.267,0.155,0.356,0.913,0.184,0.071,0.478,0.006,0.061,1.006,0.17,0.416,0.491,0.542,0.543,1.118,0.035,0.05,0.43,0.084,0.123,0.273,0.186,0.105,0.163,0
1G8Kd1g8kg1,3.407,0.681,8.176,4.088,5.451,8.176,0.681,4.769,5.451,3.407,4.088,5.451,3.407,6.132,6.132,4.088,6.813,7.495,2.725,6.813,0.304,0.016,0.252,0.31,0.158,0.229,0.078,0.379,0.097,0.376,0.282,0.044,0.334,0.846,0.283,0.452,0.439,0.65,0.805,0.288,0.293,0.151,0.231,0.811,0.398,0.734,0.24,0.232,0.218,0.217,0
1Z7D1A,5.564,3.709,5.332,6.723,3.709,7.186,3.245,6.259,8.577,10.432,1.623,6.723,4.636,1.623,3.245,4.868,4.173,8.345,0.232,4.173,0.04,0.095,0.227,0.348,0.099,0.424,0.55,0.64,0.288,0.386,0.059,0.455,0.064,0.088,0.452,0.027,0.295,0.441,0.013,0.354,0.363,0.19,0.229,0.314,0.595,0.484,0.553,0.349,0.238,0.101,0
1YVM1A,5.543,2.771,6.73,8.71,2.375,8.71,3.563,10.294,7.126,6.334,3.563,3.167,4.355,2.375,4.751,4.751,6.334,9.502,0.396,3.167,0.246,0.315,0.008,0.19,0.274,0.873,0.592,0.499,0.304,0.021,0.087,0.187,0.073,0.073,0.317,0.184,0.236,0.132,0.226,0.407,0.261,0.079,0.007,0.218,0.781,0.405,0.297,0.059,0.091,0.279,0
1SNP1A,9.355,0,5.346,8.019,2.005,7.351,2.005,3.341,15.37,8.019,2.673,4.009,3.341,4.009,3.341,3.341,6.682,6.014,0.668,4.678,0.235,0.443,0.632,0.022,0.078,0.244,0.674,0.202,0.57,0.359,0.062,0.268,0.5,0.41,0.117,0.235,0.026,0.167,0.204,0.908,0.145,0.159,0.056,1.024,0.392,0.634,0.04,0.182,0.274,0.863,0
1KOO1A,6.026,0.709,6.38,6.735,2.836,3.899,1.063,7.443,6.38,12.406,1.418,5.671,6.38,3.544,7.443,8.507,4.253,3.544,1.063,2.481,0.284,0.123,0.547,0.009,0.453,0.244,0.089,0.058,0.357,0.021,0.19,0.185,0.475,0.464,0.065,0.053,0.059,0.349,0.88,0.081,0.28,0.057,0.162,0.293,0.082,0.302,0.405,0.18,0.287,0.569,0
1JB21A,6.378,2.392,7.972,3.986,6.378,6.378,3.986,9.567,4.783,7.972,3.189,4.783,3.986,9.567,1.594,6.378,3.986,3.189,2.392,2.392,0.031,0.254,0.304,0.052,0.127,0.457,0.504,0.556,0.047,0.069,0.116,0.573,0.467,0.273,0.116,0.108,0.314,0.281,0.021,0.355,0.236,0.055,0.018,0.156,0.239,0.204,0.146,0.294,0.028,0.278,0
1V5Vd1v5vb1,4.281,0,2.14,9.631,4.281,10.702,1.07,8.561,10.702,5.351,2.14,2.14,6.421,1.07,5.351,2.14,5.351,8.561,0,5.351,0.171,0.211,0.112,0.171,0.196,0.101,0.089,0.321,0.519,0.031,0.017,0.35,0.476,0.431,0.095,0.416,0.421,0.419,0.72,0.436,0.527,0.379,0.609,0.768,0.17,0.205,1.265,0.486,0.64,0.038,0
1P30d1p30a1,6.386,0.779,6.542,6.075,4.05,6.542,1.558,4.517,4.517,7.788,2.959,8.099,5.451,4.517,4.517,5.763,6.542,5.296,1.246,5.296,0.41,0.137,0.245,0.081,0.23,0.002,0.185,0.319,0.096,0.06,0.039,0.225,0.448,0.141,0.186,0.123,0.09,0.312,0.008,0.427,0.088,0.203,0.14,0.137,0.009,0.047,0.234,0.014,0.046,0.092,0
1N9Y1A,14.561,0,2.912,3.64,1.456,11.649,1.456,2.184,2.912,5.096,0,5.096,1.456,2.184,2.912,7.281,13.833,5.096,4.368,4.368,0.113,0.38,1.71,0.274,0.041,0.408,0.462,0.374,0.827,0.19,0.209,0.047,0.497,0.505,0.565,0.138,0.189,0.47,0.365,0.369,1.854,0.629,0.123,0.244,0.113,0.379,0.271,0.268,0.069,0.096,0
1S1F1A,9.754,0.476,6.661,7.375,3.093,7.137,2.617,4.044,1.189,10.467,2.379,2.141,7.85,1.189,9.278,5.709,4.044,8.802,1.427,0.952,0.26,0.094,0.17,0.182,0.486,0.178,0.045,0.006,0.526,0.127,0.135,0.107,0.147,0.219,0.228,0.187,0.173,0.104,0.094,0.227,0.466,0.22,0.228,0.188,0.172,0.495,0.426,0.112,0.45,0.183,0
1HS61A,6.186,1.791,5.535,6.675,4.396,4.884,2.605,5.047,6.512,11.233,1.791,3.419,5.698,4.233,3.744,7.326,6.512,6.186,2.116,3.582,0.127,0.146,0.016,0.141,0.044,0.356,0.303,0.257,0.373,0.036,0.199,0.038,0.214,0.102,0.018,0.103,0.166,0.107,0.045,0.088,0.349,0.007,0.071,0.063,0.239,0.008,0.118,0.197,0.067,0.319,0
1YUW1A,8.253,0.344,6.705,6.362,3.783,6.877,1.032,6.362,7.565,6.705,1.891,4.986,3.095,3.439,4.814,5.33,7.565,7.565,0.172,2.407,0.129,0.224,0.613,0.14,0.231,0.113,0.131,0.196,0.251,0.067,0.013,0.056,0.334,0.321,0.278,0.082,0.008,0.141,0.388,0.537,0.625,0.021,0.13,0.187,0.034,0.218,0.815,0.194,0.105,0.059,0
1XWRd1xwrd,13.608,0,6.185,6.185,1.237,3.711,0,6.185,7.423,11.134,3.711,4.948,1.237,2.474,7.423,4.948,3.711,7.423,3.711,0,0.678,0.108,0.315,0.81,0.323,0.664,0.646,0.239,0.09,0.302,0.201,0.232,0.69,0.186,0.38,0.476,0.024,0.067,0.613,0.164,0.461,0.212,0.686,0.606,0.108,0.369,0.707,0.109,0.195,0.781,0
2BWEd2bwea1,6.854,0,9.138,6.854,6.854,11.423,2.285,0,0,13.707,2.285,6.854,2.285,6.854,11.423,6.854,0,4.569,0,2.285,0.725,0.078,2.024,0.106,0.159,0.057,0.885,0.143,0.605,0.213,0.103,1.341,0.081,0.004,0.014,0.192,0.063,0.956,0.258,0.389,0.368,0.157,0.568,1.944,1.809,1.064,1.516,0.231,0.448,0.496,0
1FPZ1A,3.972,4.855,6.179,5.737,2.648,5.296,3.089,7.061,4.413,10.592,0.883,2.207,3.972,4.855,5.737,10.592,4.855,3.089,0.441,3.089,0.035,0.221,0.541,0.198,0.254,0.262,0.178,0.076,0.355,0.662,0.085,0.428,0.665,1.022,0.417,0.506,0.171,0.57,0.321,0.266,0.074,0.188,0.081,0.435,0.144,0.144,0.351,0.637,0.639,0.767,0
1F00d1f00i1,9.238,0,6.159,5.132,3.079,5.132,0,3.079,10.264,4.106,1.026,4.106,3.079,2.053,1.026,8.212,17.45,12.317,0,2.053,0.995,0.43,0.275,0.065,0.159,0.45,0.203,0.494,1.114,0.166,0,1.138,0.094,0.329,1.162,0.13,0.022,0.064,0.601,0.553,1.11,0.097,0.055,1.054,0.023,0.405,1.029,0.022,0.376,0.887,0
1N551A,12.845,1.557,3.114,5.45,2.336,6.228,2.336,7.396,6.617,6.617,1.168,4.282,3.893,5.45,3.114,5.06,6.228,9.731,1.946,2.336,0.194,0.05,0.643,0.213,0.433,0.394,0.103,0.249,0.672,0.215,0.056,0.058,0.254,0.397,0.815,0.159,0.007,0.202,0.257,0.08,0.597,0.468,0.146,0.23,0.101,0.161,0.503,0.086,0.037,0.386,0
1SOK1A,8.812,0.801,4.005,10.414,4.005,8.011,3.204,4.005,6.409,4.806,0.801,2.403,6.409,0,3.204,8.812,9.613,9.613,1.602,4.806,0.07,0.1,0.591,0.252,0.336,0.372,0.249,0.456,0.644,0.18,0.134,0.063,0.121,0.344,0.707,0.136,0.522,0.028,0.146,0.353,0.213,0.201,0.091,0.195,0.918,0.785,0.031,0.595,0.088,0.011,0
1MIM1L,6.885,1.836,3.213,5.049,2.754,5.967,1.377,2.754,6.426,5.049,1.836,2.295,4.59,5.508,3.213,16.983,8.262,5.967,1.377,5.049,0.042,0.19,1.303,0.066,0.127,0.296,0.029,0.476,1.128,0.042,0.246,0.3,0.191,0.265,0.922,0.001,0.36,0.215,0.084,0.093,0.421,0.094,0.117,0.064,0.001,0.17,0.015,0.139,0.254,0.109,0
2MRB1A,12.718,22.893,5.087,0,0,2.544,0,0,7.631,0,2.544,5.087,2.544,0,0,10.175,7.631,0,0,0,0.416,0.457,2.071,0.515,3.6,0.389,0.039,0.138,2.252,3.225,3.872,0.872,0.267,0.193,2.278,0.352,2.088,0.118,0.394,0.412,1.98,0.142,0.519,0.641,0.4,0.257,2.273,2.249,4.15,1.374,0
1RZO1A,8.722,1.517,3.792,5.689,5.309,5.689,1.896,8.343,0.758,7.964,1.517,5.689,5.689,4.551,7.205,7.205,6.826,6.068,0.379,4.551,0.108,0.228,0.445,0.072,0.484,0.024,0.349,0.211,0.393,0.15,0.183,0.132,0.074,0.03,0.093,0.205,0.142,0.124,0.083,0.286,0.062,0.096,0.389,0.155,0.697,0.51,0.282,0.166,0.206,0.382,0
1WR41A,2.507,0,2.507,5.014,0,10.028,2.507,2.507,5.014,2.507,2.507,7.521,7.521,0,10.028,5.014,12.535,2.507,5.014,5.014,1.106,1.443,0.479,0.24,0.311,1.426,0.726,0.76,1.288,0.467,0.377,0.073,0.371,0.259,0.22,0.152,1.4,0.426,0.27,0.483,0.348,0.382,0.312,0.233,0.192,0.105,1.27,0.034,1.007,0.03,0
1U3W1A,7.625,3.813,4.067,5.338,4.321,9.404,1.525,5.846,8.388,7.371,1.779,3.05,5.083,1.779,2.542,6.1,5.592,9.913,0.508,1.017,0.184,0.28,0.938,0.019,0.29,0.136,0.184,0.264,0.921,0.002,0.004,0.241,0.503,0.341,0.652,0.35,0.126,0.289,0.046,0.028,0.806,0.429,0.355,0.153,0.011,0.118,0.901,0.152,0.396,0.007,0
1XIZ1A,4.727,0,7.681,6.5,3.545,5.318,3.545,7.681,2.364,6.5,4.136,5.318,5.909,5.318,4.727,4.136,2.364,11.227,0.591,2.364,0.461,0.409,0.178,0.195,0.271,0.026,0.651,0.746,0.838,0.091,0.339,0.259,0.369,0.461,0.512,0.221,0.434,0.151,0.688,0.155,0.628,0.607,0.924,0.723,0.81,0.646,0.072,0.223,0.15,0.155,0
1N9Sd1n9sn,2.997,0,1.498,8.99,7.491,8.99,2.997,4.495,4.495,13.484,0,10.488,1.498,1.498,5.993,5.993,5.993,10.488,0,4.495,0.974,0.57,0.649,0.562,0.144,0.398,0.176,0.389,0.16,0.628,0.517,0.727,1.448,1.046,0.654,0.045,0.093,0.141,0.334,0.128,0.175,0.137,0.056,0.153,0.249,0.111,0.186,0.408,0.235,0.133,0
1WT71A,6.951,23.169,4.634,0,0,6.951,0,2.317,11.585,4.634,0,4.634,4.634,2.317,2.317,6.951,6.951,0,2.317,4.634,0.469,0.334,0.317,0.73,0.374,0.185,0.324,0.821,0.534,0.529,0.486,0.213,0.15,0.113,0.24,1.468,0.065,0.524,0.237,0.16,0.485,0.347,0.377,0.232,0.939,0.868,0.395,3.995,1.877,0.458,0
1EML1A,3.697,0.822,7.394,6.572,4.929,9.037,4.108,4.518,7.805,8.215,2.465,5.751,4.108,2.875,2.875,4.518,6.572,6.983,0.411,4.518,0.127,0.041,0.091,0.047,0.36,0.078,0.684,0.707,0.676,0.272,0.254,0.088,0.845,0.826,0.251,0.392,0.095,0.204,0.604,0.446,0.407,0.284,0.055,0.279,0.39,0.329,0.029,0.124,0.379,0.085,0
1WZZ1A,11.562,0.282,6.204,1.974,3.948,8.178,3.102,2.82,2.538,9.588,3.102,3.666,6.486,3.102,5.64,5.358,4.23,5.076,3.102,4.23,0.467,0.19,0.435,0.554,0.367,0.209,0.098,0.146,0.459,0.274,0.205,0.045,0.676,0.356,0.618,0.656,0.051,0.354,0.178,0.121,0.747,0.478,0.013,0.139,0.054,0.302,0.276,0.289,0.068,0.21,0
1WNN1A,27.055,0,0,4.509,0,0,0,0,4.509,9.018,4.509,0,4.509,13.528,18.037,9.018,4.509,0,0,4.509,0.194,0.047,0.051,0.198,0.449,0.138,1.506,0.5,2.811,0.471,0.508,0.808,1.957,1.111,0.011,0.439,0.501,2.315,1.42,1.611,1.82,0.66,0.134,1.169,0.498,0.799,0.832,0.357,0.41,1.816,0
1UMX3M,9.094,0,1.76,3.227,7.627,10.56,2.053,4.693,0.587,11.44,3.227,3.813,3.52,2.347,3.227,5.573,3.813,4.987,5.867,2.64,0.812,0.716,0.068,1,0.196,0.163,0.53,0.362,0.201,1.073,0.052,0.091,0.365,0.41,0.261,0.832,0.218,0.172,0.817,0.496,0.429,0.81,0.046,0.002,0.58,0.295,0.197,0.901,0.355,0.022,0
1SCFd1scfa,2.365,2.365,10.247,6.306,6.306,1.576,0.788,6.306,9.459,10.247,2.365,5.518,4.729,0.788,2.365,12.612,3.941,11.823,0.788,2.365,0.296,0.092,0.08,0.167,0.012,0.325,2.167,2.204,0.325,0.986,0.015,0.044,0.871,0.996,0.235,0.382,0.216,0.32,0.97,1.028,0.035,0.531,0.367,0.119,0.963,1.543,0.55,0.703,0.32,0.222,0
2CZS1A,4.75,4.75,5.938,4.75,5.938,7.126,13.064,1.188,10.689,5.938,2.375,2.375,8.313,2.375,4.75,1.188,2.375,5.938,0,1.188,0.376,0.697,0.862,1.068,0.036,0.366,0.326,0.42,1.109,0.601,0.024,0.072,0.588,0.432,0.073,1.32,1.385,0.117,0.056,1.043,0.194,0.878,0.446,1.482,0.033,0.591,0.342,0.605,0.866,0.372,0
2OTCd2otci1,8.673,0.667,4.67,7.339,4.003,8.673,3.336,4.003,8.006,12.676,1.334,2.669,3.336,4.67,4.67,5.337,6.672,4.003,0.667,4.67,0.622,0.185,0.016,0.189,0.146,0.347,0.287,0.322,0.46,0.11,0.017,0.426,0.21,0.454,0.503,0.094,0.215,0.473,1.007,0.974,0.789,0.018,0.071,0.996,0.413,0.284,0.656,0.108,0.039,0.405,0
1Y8Q1A,6.559,2.186,6.832,8.472,4.919,7.105,1.366,3.826,7.652,9.018,1.64,2.733,3.553,3.553,4.646,5.466,4.373,8.472,0.547,1.64,0.022,0.335,0.271,0.465,0.225,0.518,0,0.34,0.455,0.079,0.066,0.472,0.129,0.225,0.539,0.434,0.281,0.192,0.21,0.089,0.177,0.013,0.093,0.428,0.359,0.531,0.28,0.146,0.102,0.161,0
1MP9d1mp9a1,5.531,0,6.637,6.637,3.319,4.425,0,9.956,11.062,8.85,3.319,3.319,5.531,2.212,3.319,5.531,7.743,9.956,0,4.425,0.514,0.604,0.425,0.216,0.348,0.179,1.509,0.711,0.258,0.441,0.671,0.451,0.509,0.32,0.194,0.222,0.269,0.501,0.565,0.316,0.21,0.29,0.737,0.597,1.491,0.88,0.37,0.103,0.317,0.092,0
1BCW1A,8.742,0.312,8.43,8.43,3.747,7.181,0.937,5.932,6.557,11.865,2.498,2.81,1.249,3.122,6.245,5.932,6.557,4.996,0.312,3.747,0.084,0.375,0.18,0.34,0.033,0.505,0.819,0.126,0.02,0.149,0.347,0.221,0.225,0.278,0.442,0.113,0.281,0.108,0.103,0.377,0.001,0.362,0.11,0.093,0.328,0.111,0.187,0.003,0.112,0.132,0
1H8E4H,17.526,0,3.756,6.885,3.756,5.633,1.252,2.504,2.504,8.763,1.252,3.13,3.756,5.633,2.504,6.259,6.259,9.389,0,0.626,0.697,0.183,1.268,0.192,0.098,0.088,0.531,0.013,1.486,0.609,0.272,0.216,0.234,0.11,1.363,0.501,0.36,0.207,0.093,0.011,1.11,0.176,0.088,0.213,0.308,0.194,0.787,0.003,0.411,0.319,0
1CIDd1cida1,4.688,0,0.938,8.438,4.688,5.625,0,3.75,6.563,14.063,0,4.688,4.688,8.438,1.875,14.063,7.5,4.688,1.875,1.875,0.992,0.402,0.171,0.133,0.236,0.019,0.954,0.98,0.25,1.028,0.327,0.084,0.956,0.71,0.562,0.017,0.027,0.127,0.193,0.302,0.349,0.606,0.175,0.584,0.119,0.392,0.186,0.177,0.248,0.329,0
1EN4d1en4d2,13.994,0,6.585,5.762,6.585,8.232,1.646,3.293,7.408,6.585,1.646,4.116,2.469,1.646,4.116,5.762,2.469,5.762,4.116,2.469,0.121,0.233,0.65,0.433,0.186,0.198,0.184,0.148,0.495,0.442,0.26,0.325,0.078,0.11,0.283,0.626,0.094,0.297,0.125,0.008,0.654,0.626,0.077,0.207,0.428,0.56,1.296,0.527,0.485,0.877,0
1KAA1A,9.466,0,4.369,8.01,2.185,6.554,2.913,3.641,15.292,8.01,2.913,3.641,4.369,3.641,3.641,2.185,5.825,6.554,0.728,5.097,0.299,0.287,0.875,0.073,0.15,0.326,0.461,0.007,0.642,0.484,0.215,0.13,0.565,0.588,0.382,0.397,0.191,0.021,0.295,0.856,0.038,0.001,0.146,1.135,0.569,0.699,0.078,0.139,0.39,0.704,0
2AIA1A,6.962,0.995,7.46,8.952,2.487,7.46,3.481,9.946,5.968,7.957,3.978,3.481,4.476,3.481,4.973,4.973,1.989,8.952,0,2.984,0.163,0.214,0.119,0.025,0.171,0.472,0.707,0.387,0.184,0.272,0.105,1.052,0.186,0.212,0.723,0.013,0.291,0.164,0.069,0.077,0.266,0.244,0.118,0.266,0.698,0.121,0.055,0.022,0.13,0.494,0
1Z641A,19.282,0,0,0,7.713,15.426,11.569,0,15.426,7.713,0,0,0,0,0,3.856,3.856,7.713,3.856,3.856,0.382,0.569,0.39,1.107,0.447,0.442,2.36,1.813,1.138,1.054,1.046,0.418,0.218,0.105,1.862,0.594,0.257,0.411,1.617,1.25,0.45,2.319,0.218,0.577,0.843,0.722,1.177,0.636,1.133,0.153,0
1FSKd1fskk1,2.884,1.923,5.768,3.846,4.807,8.653,0.961,2.884,5.768,7.691,0.961,2.884,5.768,5.768,2.884,13.46,10.575,7.691,0.961,6.73,0.236,0.07,0.918,0.347,0.757,0.088,0.381,0.54,0.95,0.139,0.303,0.63,0.72,0.101,0.442,0.115,0.757,0.26,0.186,0.08,0.443,0.465,0.614,0.393,0.855,1.209,0.56,0.211,0.481,0.022,0
1OO0d1oo0b,7.389,2.111,4.222,11.612,4.222,8.445,3.167,7.389,7.389,6.334,1.056,3.167,3.167,6.334,3.167,3.167,4.222,5.278,2.111,3.167,0.315,0.283,0.719,0.29,0.365,0.553,0.28,0.298,0.369,0.536,0.009,0.079,0.236,0.566,0.103,0.136,0.08,0.021,0.218,0.227,0.244,0.311,0.363,1.271,0.388,0.433,0.209,0.198,0.673,0.294,0
1Q9Cd1q9cc,8.239,1.177,5.885,7.062,2.354,2.354,3.531,7.062,8.239,11.181,2.354,3.531,5.296,5.885,4.708,5.296,1.177,8.827,1.177,3.531,0.133,0.207,0.258,0.076,0.303,0.43,0.09,0.299,0.107,0.405,0.067,0.093,0.583,0.432,0.465,0.074,0.616,0.704,0.598,0.324,0.179,0.114,0.343,0.142,0.574,0.403,0.092,0.221,0.168,0.272,0
1RVZ1A,5.47,2.735,2.735,6.685,2.735,6.685,2.735,5.774,5.47,8.508,1.215,9.116,6.077,2.431,4.862,7.901,6.077,5.774,1.823,4.558,0.062,0.22,0.049,0.232,0.198,0.095,0.087,0.1,0.236,0.226,0.087,0.475,0.011,0.167,0.44,0.129,0.095,0.159,0.37,0.409,0.33,0.088,0.33,0.229,0.006,0.183,0.072,0.128,0.242,0.211,0
1A8Dd1a8da1,4.513,1.231,6.974,4.923,3.692,4.923,1.641,10.667,6.974,9.436,2.051,11.077,2.051,1.641,2.872,10.257,4.513,6.154,2.051,3.692,0.439,0.031,0.261,0.047,0.279,0.064,0.156,0.278,0.26,0.081,0.252,0.125,0.088,0.158,0.006,0.319,0.017,0.262,0.614,0.373,0.348,0.25,0.134,0.176,0.053,0.565,0.212,0.06,0.011,0.057,0
1WXV1A,2.011,1.006,3.017,6.034,2.011,11.063,3.017,4.023,7.04,8.046,2.011,2.011,4.023,7.04,1.006,14.08,5.028,10.057,0,0,0.244,0.249,1.309,0.079,0.082,0.017,0.562,0.27,1.257,0.358,0.174,0.582,0.013,0.007,1.264,0.302,0.098,0.051,0.029,0.151,1.445,0.018,0.325,0.009,0.718,0.289,0.934,0.44,0.036,0.242,0
1ZUNd1zunb1,5.174,0,7.243,6.208,4.139,9.312,2.069,5.174,3.104,8.278,1.035,5.174,5.174,3.104,6.208,6.208,5.174,10.347,0,2.069,0.697,0.149,0.198,0.476,0.044,0.537,0.558,0.686,0.935,0.411,0.325,0.745,0.211,0.588,1.05,0.562,0.189,0.104,0.463,0.37,0.769,0.184,0.151,0.431,0.588,0.54,0.951,0.511,0.52,0.801,0
1HBNd1hbnd1,11.38,1.379,6.207,6.552,5.517,10.69,1.379,2.414,1.724,7.586,1.724,4.483,4.138,4.138,4.483,4.483,4.483,6.552,0.69,6.552,0.1,0.033,0.177,0.16,0.093,0.123,0.108,0.188,0.382,0.026,0.003,0.049,0.14,0.428,0.996,0.229,0.435,0.069,0.06,0.208,0.509,0.165,0.1,0.188,0.058,0.369,0.743,0.101,0.063,0.014,0
2C0Z1A,8.708,2.292,7.333,4.583,2.292,10.541,2.75,3.208,0.458,9.624,0.458,0.458,9.166,2.292,7.791,5.958,5.5,10.541,1.833,3.208,0.556,0.372,0.292,0.506,0.342,0.06,0.151,0.036,0.182,0.45,0.409,0.201,0.152,0.127,0.6,0.374,0.23,0.081,0.38,0.029,1.215,0.063,0.193,0.444,0.246,0.339,0.711,0.172,0.16,0.034,0
1KPS1A,7.458,2.486,4.35,6.836,4.35,5.593,1.243,5.593,8.701,8.079,2.486,4.35,9.944,4.35,4.972,4.972,3.729,3.729,2.486,3.107,0.033,0.175,0.206,0.452,0.369,0.225,0.59,0.52,0.317,0.254,0.127,0.71,0.484,0.701,0.263,0.04,0.516,0.071,0.21,0.408,0.6,0.046,0.105,0.26,0.021,0.464,0.398,0.192,0.215,0.328,0
1KCL1A,9.212,0.425,5.669,2.551,4.535,9.07,1.701,5.244,4.11,5.527,1.842,8.787,3.968,3.685,2.834,6.661,7.936,6.944,1.842,4.677,0.199,0.331,1.069,0.046,0.006,0.02,0.141,0.3,0.689,0.005,0.105,0.253,0.018,0.008,0.585,0.246,0.171,0.048,0.113,0.065,0.617,0.1,0.111,0.118,0.15,0.101,0.396,0.113,0.059,0.1,0
1PA91A,8.795,1.759,4.925,4.925,1.407,6.684,1.055,4.221,3.166,8.443,3.87,4.925,3.87,7.387,8.091,8.443,7.036,7.739,0.352,2.814,0.237,0.101,0.51,0.039,0.065,0.146,0.055,0.04,0.457,0.242,0.071,0.229,0.473,0.125,0.471,0.111,0.161,0.282,0.444,0.097,0.26,0.051,0.077,0.515,0.251,0.018,0.525,0.01,0.075,0.184,0
1KO31A,10.743,0.43,5.587,6.446,2.149,9.454,3.868,5.157,1.719,9.025,0,3.008,5.587,2.578,4.297,7.306,6.446,9.884,1.289,3.868,0.205,0.347,0.976,0.237,0.219,0.158,0.509,0.329,0.556,0.036,0.038,0.062,0.647,0.315,0.811,0.067,0.315,0.288,0.573,0.798,0.201,0.175,0.257,0.035,0.119,0.103,0.775,0.092,0.194,0.367,0
1HR7d1hr7g1,6.842,1.368,3.193,8.667,3.649,7.298,2.737,3.649,6.386,12.772,2.281,4.105,5.018,3.649,4.105,7.298,7.298,4.562,0.912,4.562,0.449,0.57,0.501,0.146,0.093,0.14,0.171,0.307,0.37,0.171,0.254,0.167,0.363,0.18,0.241,0.139,0.112,0.087,0.043,0.071,0.932,0.021,0.305,0.017,0.322,0.196,0.737,0.016,0.524,0.222,0
